Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Auckland,Demographics,Age in five-year groups,60-64,4.8185008731625438700598497800,percentage,% of people,,2013,Census Year,https://figure.nz/table/exRiLbx17PAuSlT6
Auckland,Demographics,Age in five-year groups,65 and over,11.525957511741069157864397010,percentage,% of people,,2013,Census Year,https://figure.nz/table/exRiLbx17PAuSlT6
Auckland,Demographics,Population by sex,Male,48.567232313727484852145495700,percentage,% of people,,2013,Census Year,https://figure.nz/table/VL93L0Yr0wPdvbKB
Auckland,Demographics,Population by sex,Female,51.432767686272515147854504300,percentage,% of people,,2013,Census Year,https://figure.nz/table/VL93L0Yr0wPdvbKB
Auckland,Demographics,Number of families of each family type,Couple without children,131280,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Auckland,Demographics,Number of families of each family type,Couple with child(ren),174081,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Auckland,Demographics,Number of families of each family type,One parent with child(ren),68976,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Auckland,Demographics,Years at usual residence (2013 Census),5-9 Years,274977,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years at usual residence (2013 Census),0 Years,297267,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years at usual residence (2013 Census),1-4 Years,409962,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years at usual residence (2013 Census),10-14 Years,143697,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years at usual residence (2013 Census),15-29 Years,139896,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years at usual residence (2013 Census),30 Years or More,47892,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years at usual residence (2013 Census),Not Elsewhere Included,101862,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Usual residence five years ago (2008 Census),Same as Usual Residence,566433,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Usual residence five years ago (2008 Census),Elsewhere in New Zealand,485634,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Usual residence five years ago (2008 Census),Not Born Five Years Ago,102357,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Usual residence five years ago (2008 Census),Overseas,131796,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Usual residence five years ago (2008 Census),No Fixed Abode Five Years Ago,171,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Usual residence five years ago (2008 Census),Not Elsewhere Included,129159,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Māori descent,Maori Descent,163920,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Māori descent,No Maori Descent,1079364,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Māori descent,Don't Know,23322,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Māori descent,Not Elsewhere Included,148944,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),European,789306,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),Maori,142770,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),Pacific Peoples,194958,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),Asian,307233,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),MELAA,24945,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),Other,15639,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Ethnic group (grouped totals),Not Elsewhere Included,84123,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,0-9 Years,210768,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,149295,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,52377,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,33342,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,27177,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,22938,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,21279,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Place of birth,NZ born,56.893504291618098972130973830,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Place of birth,Overseas born,36.535551552400127159054784360,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Place of birth,Not Elsewhere Included,6.5709441559817738688142418100,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Auckland,Demographics,Births in year,Māori,3882,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Auckland,Demographics,Births in year,All,20712,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Auckland,Demographics,Deaths in year,Māori,801,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Auckland,Demographics,Deaths in year,All,8586,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Auckland,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",9.77441050709433,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,UK and Ireland,6.837777450124194,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,North-West Europe,1.0491215733421044,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,1.03052093139312,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.8696934296634871,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,South-East Asia,3.5481858703172318,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,4.144540598169424,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,Americas,1.238757386382969,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,2.9336841747099323,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Percentage of city/district's population born overseas,At sea,0.001134185484694167,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Auckland,Demographics,Marriages and civil unions in year,,7776,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Auckland,Demographics,Legally registered relationship status (Age 15+),Married,489237,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,149442,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,363714,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,116802,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Current relationship partner status (Age 15+),Partnered,615084,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Current relationship partner status (Age 15+),Non-Partnered,420594,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,130257,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,194070,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,685038,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,109827,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),No Qualification,166782,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Level 1 Certificate,104454,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Level 2 Certificate,95241,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Level 3 Certificate,104508,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Level 4 Certificate,78876,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,91923,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,168924,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,31854,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Masters Degree,36792,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Doctorate Degree,7428,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,105201,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Highest qualification (Age 15+),Not elsewhere included,127206,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,183441,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,74106,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,136149,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,72375,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,30315,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,12231,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,11238,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,13410,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,50271,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,No religion,489915,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Buddhist,32781,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Christian,615936,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Hindu,61458,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Islam/Muslim,31155,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Judaism,3099,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Māori Christian,11649,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Spiritualism and new-age religions,5238,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Other religions,17352,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Object to answering,48585,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Religious affiliation,Not elsewhere included,122319,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Participating in study (Age 15+),Full-time study,130158,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Participating in study (Age 15+),Part-time study,40791,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Participating in study (Age 15+),Full-time and part-time study,156,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Participating in study (Age 15+),Not studying,827040,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Home ownership,Own or partly-own home they usually live in,457116,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Home ownership,Does not own home they usually live in,595839,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Demographics,Home ownership,Not elsewhere included,66240,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Auckland,Income,Median family income ($),,78600,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Auckland,Income,Median household income ($),,76500,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Auckland,Income,Median personal income ($),,29600,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",181011,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",55422,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",154389,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",115749,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",203667,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",293103,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),Not stated,115851,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",16.173364355713764930414084450,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",4.951965346428494842707953600,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",13.794684022044474942637188260,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",10.342193296592541762271352900,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",18.197681899084339416293182940,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",26.188804065790320159543670790,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Total personal income for people who live in this area (Age 15+),Not stated,10.351307014346063946132567070,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,39.561328154932588030796158950,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,10.073884970135469221989651260,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,12.993188225187838017688836190,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.560791762955076163627784300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,8.901283711025879904659350760,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,1.4813291228579609845414251900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,2.0124781712663286993906103200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.9588389735151419825531451500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,1.7823942440704488350614834300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,1.1982109512689904941662331200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,2.3389513335188523631494678400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,2.7481014547111751017329897200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,1.354692219896512645541695400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,6.9005013046827422939024734500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Sources of personal income for people who live in area (Age 15+),Not stated,6.1340253999749952611986949100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Auckland,Income,Number of families in income bracket,"$20,000 and under",28635,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$20,001 to $30,000",23511,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$30,001 to $50,000",50100,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$50,001 to $70,000",44298,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$70,001 to $100,000",63138,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$100,000 and over",119781,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,Not stated,44871,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$20,000 and under",7.6495856641395117729086858300,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$20,001 to $30,000",6.2807546202054849412556700700,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$30,001 to $50,000",13.383769574764782253281828530,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$50,001 to $70,000",11.833816858741124236644280240,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$70,001 to $100,000",16.866755357514946545064033720,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,"$100,000 and over",31.998429210277452756094824410,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Number of families in income bracket,Not stated,11.986888714356697494750677200,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Auckland,Income,Sources of income for families,Wages Salary Commissions Bonuses etc,40.923289455159791637336336760,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
Auckland,Income,Sources of income for families,Self-employment or Business,14.555029564972546811206532450,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
