Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Whanganui,Demographics,Age in five-year groups,55-59,6.9385140905209222886421861700,percentage,% of people,,2013,Census Year,https://figure.nz/table/exRiLbx17PAuSlT6
Whanganui,Demographics,Age in five-year groups,60-64,6.2411044691147167662966125800,percentage,% of people,,2013,Census Year,https://figure.nz/table/exRiLbx17PAuSlT6
Whanganui,Demographics,Age in five-year groups,65 and over,19.242812411044691147167662970,percentage,% of people,,2013,Census Year,https://figure.nz/table/exRiLbx17PAuSlT6
Whanganui,Demographics,Population by sex,Male,47.957295373665480427046263350,percentage,% of people,,2013,Census Year,https://figure.nz/table/VL93L0Yr0wPdvbKB
Whanganui,Demographics,Population by sex,Female,52.042704626334519572953736650,percentage,% of people,,2013,Census Year,https://figure.nz/table/VL93L0Yr0wPdvbKB
Whanganui,Demographics,Number of families of each family type,Couple without children,4797,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Whanganui,Demographics,Number of families of each family type,Couple with child(ren),3642,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Whanganui,Demographics,Number of families of each family type,One parent with child(ren),2691,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Whanganui,Demographics,Years at usual residence (2013 Census),5-9 Years,8601,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years at usual residence (2013 Census),0 Years,8019,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years at usual residence (2013 Census),1-4 Years,10320,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years at usual residence (2013 Census),10-14 Years,4221,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years at usual residence (2013 Census),15-29 Years,5328,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years at usual residence (2013 Census),30 Years or More,2487,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years at usual residence (2013 Census),Not Elsewhere Included,3180,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Usual residence five years ago (2008 Census),Same as Usual Residence,19170,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Usual residence five years ago (2008 Census),Elsewhere in New Zealand,14373,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Usual residence five years ago (2008 Census),Not Born Five Years Ago,2808,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Usual residence five years ago (2008 Census),Overseas,1263,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Usual residence five years ago (2008 Census),No Fixed Abode Five Years Ago,6,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Usual residence five years ago (2008 Census),Not Elsewhere Included,4530,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Māori descent,Maori Descent,9687,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Māori descent,No Maori Descent,26529,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Māori descent,Don't Know,990,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Māori descent,Not Elsewhere Included,4950,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),European,32439,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),Maori,9141,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),Pacific Peoples,1113,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),Asian,1149,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),MELAA,159,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),Other,771,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Ethnic group (grouped totals),Not Elsewhere Included,2478,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,0-9 Years,1584,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,786,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,372,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,480,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,534,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,735,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,168,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Place of birth,NZ born,82.11515194648067753184826703,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Place of birth,Overseas born,11.052594121414845918439968690,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Place of birth,Not Elsewhere Included,6.8322539321044765497117642900,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Whanganui,Demographics,Births in year,Māori,285,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Whanganui,Demographics,Births in year,All,558,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Whanganui,Demographics,Deaths in year,Māori,66,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Whanganui,Demographics,Deaths in year,All,507,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Whanganui,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",2.467343976777939,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,UK and Ireland,4.965243296921549,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,North-West Europe,0.7486059124589413,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.2673592544496219,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.12222137346268429,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,South-East Asia,0.6340233748376748,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,0.5194408372164082,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,Americas,0.6645787182033458,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,0.9090214651287143,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Percentage of city/district's population born overseas,At sea,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Whanganui,Demographics,Marriages and civil unions in year,,174,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Whanganui,Demographics,Legally registered relationship status (Age 15+),Married,13041,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,6918,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,10083,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,3588,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Current relationship partner status (Age 15+),Partnered,17259,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Current relationship partner status (Age 15+),Non-Partnered,13551,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,5808,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,8127,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,16236,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,3465,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),No Qualification,8385,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Level 1 Certificate,4671,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Level 2 Certificate,3339,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Level 3 Certificate,2307,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Level 4 Certificate,3321,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,2577,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,2448,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,558,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Masters Degree,351,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Doctorate Degree,78,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,888,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Highest qualification (Age 15+),Not elsewhere included,4713,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,3696,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,1887,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,4182,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,3183,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,1641,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,627,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,573,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,549,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,1449,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,No religion,15786,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Buddhist,207,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Christian,19038,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Hindu,219,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Islam/Muslim,111,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Judaism,54,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Māori Christian,1176,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Spiritualism and new-age religions,216,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Other religions,186,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Object to answering,2091,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Religious affiliation,Not elsewhere included,3957,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Participating in study (Age 15+),Full-time study,2502,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Participating in study (Age 15+),Part-time study,1131,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Participating in study (Age 15+),Full-time and part-time study,9,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Participating in study (Age 15+),Not studying,25764,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Home ownership,Own or partly-own home they usually live in,17088,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Home ownership,Does not own home they usually live in,14556,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Demographics,Home ownership,Not elsewhere included,1995,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Whanganui,Income,Median family income ($),,56300,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Whanganui,Income,Median household income ($),,43800,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Whanganui,Income,Median personal income ($),,23500,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",3684,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",1635,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",7407,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",5163,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",6438,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",5355,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),Not stated,3948,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",10.954504906333630686886708300,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",4.8617305976806422836752899200,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",22.024977698483496877787689560,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",15.352363960749330954504906330,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",19.143621766280107047279214990,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",15.923282783229259589652096340,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Total personal income for people who live in this area (Age 15+),Not stated,11.739518287243532560214094560,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,34.443944169293111211166141380,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,7.6220492699556184472888660200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,12.311056795523252074355181060,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,1.0291374541712227439377371800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,15.417765485302630732617225190,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,2.3091271627966810317102978100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,3.47333890782787676078986300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.8331510902424905126390943600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,2.7915353444394416929311121100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,3.0681160352479578053643789800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,1.3378786904225895671190583400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,3.1131407988679488004116549800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,1.1706438541197658712291760500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,4.1744387984820222550974464500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Sources of personal income for people who live in area (Age 15+),Not stated,5.9046761433073904933427670900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Whanganui,Income,Number of families in income bracket,"$20,000 and under",906,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$20,001 to $30,000",1128,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$30,001 to $50,000",2229,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$50,001 to $70,000",1764,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$70,001 to $100,000",2019,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$100,000 and over",1710,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,Not stated,1374,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$20,000 and under",8.140161725067385444743935310,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$20,001 to $30,000",10.134770889487870619946091640,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$30,001 to $50,000",20.026954177897574123989218330,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$50,001 to $70,000",15.849056603773584905660377360,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$70,001 to $100,000",18.140161725067385444743935310,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,"$100,000 and over",15.363881401617250673854447440,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Whanganui,Income,Number of families in income bracket,Not stated,12.345013477088948787061994610,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
