Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Far North,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,894,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Far North,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,891,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Far North,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,270,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Far North,Demographics,Place of birth,NZ born,75.028260752543467728912095600,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Far North,Demographics,Place of birth,Overseas born,13.602842224255800183022016470,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Far North,Demographics,Place of birth,Not Elsewhere Included,11.368897023200732088065887930,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Far North,Demographics,Births in year,Māori,597,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Far North,Demographics,Births in year,All,837,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Far North,Demographics,Deaths in year,Māori,285,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Far North,Demographics,Deaths in year,All,621,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Far North,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",2.532645004555117,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,UK and Ireland,6.954145156392347,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,North-West Europe,1.7491648952323111,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.29760097175827516,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.06680838141512299,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,South-East Asia,0.5891284542969937,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,0.41299726692985117,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,Americas,1.2450652900091101,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,1.032493167324628,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Percentage of city/district's population born overseas,At sea,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Far North,Demographics,Marriages and civil unions in year,,204,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Far North,Demographics,Legally registered relationship status (Age 15+),Married,17046,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,7857,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,11643,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,6801,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Current relationship partner status (Age 15+),Partnered,23112,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Current relationship partner status (Age 15+),Non-Partnered,14973,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,8097,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,10431,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,18372,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,6447,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),No Qualification,10416,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Level 1 Certificate,5697,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Level 2 Certificate,3921,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Level 3 Certificate,2460,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Level 4 Certificate,3858,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,3135,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,2850,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,603,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Masters Degree,486,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Doctorate Degree,126,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,1941,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Highest qualification (Age 15+),Not elsewhere included,7857,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,4278,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,2238,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,4779,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,3573,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,2010,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,918,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,1011,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,783,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,2859,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,No religion,18165,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Buddhist,318,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Christian,23451,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Hindu,234,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Islam/Muslim,87,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Judaism,78,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Māori Christian,2811,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Spiritualism and new-age religions,264,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Other religions,306,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Object to answering,3687,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Religious affiliation,Not elsewhere included,7689,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Participating in study (Age 15+),Full-time study,2568,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Participating in study (Age 15+),Part-time study,1326,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Participating in study (Age 15+),Full-time and part-time study,9,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Participating in study (Age 15+),Not studying,32202,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Home ownership,Own or partly-own home they usually live in,20211,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Home ownership,Does not own home they usually live in,18492,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Demographics,Home ownership,Not elsewhere included,4647,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Far North,Income,Median family income ($),,49400,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Far North,Income,Median household income ($),,42200,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Far North,Income,Median personal income ($),,21500,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Far North,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",5250,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",2400,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",9456,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",6267,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",7068,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",5871,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),Not stated,7041,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",12.109888589024980970175074390,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",5.5359490692685627292228911500,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",21.811639332918137153138191130,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",14.455747007127534426683274510,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",16.303370008995917237561414430,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",13.542315410698221576361497470,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Total personal income for people who live in this area (Age 15+),Not stated,16.241090581966645906857656910,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Far North,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,27.955994242237302076907258890,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,12.440880115155253958461854820,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,11.479539378984166152580711490,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.9150730002056343820686818800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,14.471519638083487559119884840,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,2.133456713962574542463499900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,3.3929673041332510795805058600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,2.5087394612379189800534649400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,3.2952909726506271848653094800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,2.5550071972033724038659263800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,1.0384536294468435122352457300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,2.7195147028583179107546781800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,0.8739461237918980053464939300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,4.7295907875796833230516142300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Sources of personal income for people who live in area (Age 15+),Not stated,9.490026732469668928644869420,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Far North,Income,Number of families in income bracket,"$20,000 and under",1515,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$20,001 to $30,000",1737,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$30,001 to $50,000",2961,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$50,001 to $70,000",2106,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$70,001 to $100,000",2091,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$100,000 and over",1869,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,Not stated,2280,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$20,000 and under",10.405934473521533072326396040,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$20,001 to $30,000",11.930764475582114156192046160,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$30,001 to $50,000",20.337935297753966618586441380,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$50,001 to $70,000",14.465279208736863795590356480,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$70,001 to $100,000",14.362250154543581289923758500,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,"$100,000 and over",12.837420152483000206058108390,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Number of families in income bracket,Not stated,15.660416237378940861322893060,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Far North,Income,Sources of income for families,Wages Salary Commissions Bonuses etc,32.339707536557930258717660290,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
Far North,Income,Sources of income for families,Self-employment or Business,15.916760404949381327334083240,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
Far North,Income,Sources of income for families,Interest Dividends Rent Other Invest.,12.137232845894263217097862770,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
Far North,Income,Sources of income for families,Payments from a Work Accident Insurer,1.3835770528683914510686164200,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
