Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Lower Hutt,Demographics,Number of families of each family type,Couple without children,9462,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Lower Hutt,Demographics,Number of families of each family type,Couple with child(ren),11631,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Lower Hutt,Demographics,Number of families of each family type,One parent with child(ren),5358,number,Number of families,,2013,Census Year,https://figure.nz/table/hMZ5vC2AbDnPpi8z
Lower Hutt,Demographics,Years at usual residence (2013 Census),0 Years,16743,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years at usual residence (2013 Census),1-4 Years,25551,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years at usual residence (2013 Census),5-9 Years,19461,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years at usual residence (2013 Census),10-14 Years,11565,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years at usual residence (2013 Census),15-29 Years,12669,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years at usual residence (2013 Census),30 Years or More,5862,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years at usual residence (2013 Census),Not Elsewhere Included,6387,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Usual residence five years ago (2008 Census),Same as Usual Residence,46461,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Usual residence five years ago (2008 Census),Elsewhere in New Zealand,31035,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Usual residence five years ago (2008 Census),Not Born Five Years Ago,7233,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Usual residence five years ago (2008 Census),Overseas,5049,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Usual residence five years ago (2008 Census),No Fixed Abode Five Years Ago,9,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Usual residence five years ago (2008 Census),Not Elsewhere Included,8448,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Māori descent,Maori Descent,17091,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Māori descent,No Maori Descent,69570,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Māori descent,Don't Know,1848,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Māori descent,Not Elsewhere Included,9729,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),European,66051,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),Maori,15879,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),Pacific Peoples,10257,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),Asian,10896,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),MELAA,1062,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),Other,1512,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Ethnic group (grouped totals),Not Elsewhere Included,5181,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,0-9 Years,7623,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,4401,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,2700,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,2184,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,2112,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,2004,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,870,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Place of birth,NZ born,71.811158274040370110239105870,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Place of birth,Overseas born,22.289064647143249763337099580,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Place of birth,Not Elsewhere Included,5.8997770788163801264237945500,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Lower Hutt,Demographics,Births in year,Māori,411,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Lower Hutt,Demographics,Births in year,All,1377,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Lower Hutt,Demographics,Deaths in year,Māori,90,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Lower Hutt,Demographics,Deaths in year,All,747,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Lower Hutt,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",6.0587376277786795,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,UK and Ireland,6.032776245335064,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,North-West Europe,0.9281194223592406,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.8080480285575207,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.3310076261560928,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,South-East Asia,2.5507058250851857,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,2.573422034723349,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,Americas,0.9021580399156255,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,1.3402563686516307,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Percentage of city/district's population born overseas,At sea,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Lower Hutt,Demographics,Marriages and civil unions in year,,435,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Lower Hutt,Demographics,Legally registered relationship status (Age 15+),Married,32337,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,11874,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,25932,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,7101,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Current relationship partner status (Age 15+),Partnered,42828,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Current relationship partner status (Age 15+),Non-Partnered,29400,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,11886,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,16188,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,42330,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,6840,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),No Qualification,14166,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Level 1 Certificate,8775,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Level 2 Certificate,7821,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Level 3 Certificate,6747,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Level 4 Certificate,6954,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,6060,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,9645,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,2052,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Masters Degree,2124,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Doctorate Degree,702,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,3903,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Highest qualification (Age 15+),Not elsewhere included,8292,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,11244,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,5004,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,9540,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,5949,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,2649,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,1023,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,849,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,1101,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,2955,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,No religion,36789,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Buddhist,1329,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Christian,44460,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Hindu,2949,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Islam/Muslim,741,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Judaism,171,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Māori Christian,1149,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Spiritualism and new-age religions,468,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Other religions,426,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Object to answering,3630,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Religious affiliation,Not elsewhere included,7824,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Participating in study (Age 15+),Full-time study,6882,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Participating in study (Age 15+),Part-time study,3003,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Participating in study (Age 15+),Full-time and part-time study,18,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Participating in study (Age 15+),Not studying,59649,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Home ownership,Own or partly-own home they usually live in,37509,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Home ownership,Does not own home they usually live in,35661,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Demographics,Home ownership,Not elsewhere included,4077,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Lower Hutt,Income,Median family income ($),,80000,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Lower Hutt,Income,Median household income ($),,69500,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Lower Hutt,Income,Median personal income ($),,31500,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",9885,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",3585,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",11541,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",8805,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",15312,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",20904,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),Not stated,7209,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",12.797607488251058375733095120,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",4.641317435040975647648269700,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",14.941546587951994407115392080,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",11.399386336272187050918553620,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",19.823668776944886782926166160,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",27.063347186079931642521458810,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Total personal income for people who live in this area (Age 15+),Not stated,9.333126189458966093137064510,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,41.244005641748942172073342740,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,8.093088857545839210155148100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,13.825105782792665726375176300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.713681241184767277856135400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,10.296191819464033850493653030,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,2.1805359661495063469675599400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,2.5754583921015514809590973200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.5740479548660084626234132600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,2.1100141043723554301833568400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,1.7743300423131170662905500700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,1.5007052186177715091678420300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,2.9252468265162200282087447100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,1.1311706629055007052186177700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,5.0691114245416078984485190400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Sources of personal income for people who live in area (Age 15+),Not stated,4.9873060648801128349788434400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Lower Hutt,Income,Number of families in income bracket,"$20,000 and under",1587,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$20,001 to $30,000",1617,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$30,001 to $50,000",3474,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$50,001 to $70,000",3381,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$70,001 to $100,000",5034,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$100,000 and over",8388,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,Not stated,2976,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$20,000 and under",5.9984125184261254110443360900,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$20,001 to $30,000",6.1118040594171674793060437700,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Lower Hutt,Income,Number of families in income bracket,"$30,001 to $50,000",13.130740446762671504705748950,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
