Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Tasman,Demographics,Māori descent,Maori Descent,4296,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Māori descent,No Maori Descent,37881,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Māori descent,Don't Know,1074,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Māori descent,Not Elsewhere Included,3903,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),European,42189,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),Maori,3441,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),Pacific Peoples,480,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),Asian,885,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),MELAA,138,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),Other,1083,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Ethnic group (grouped totals),Not Elsewhere Included,1839,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,0-9 Years,3018,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,1545,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,714,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,786,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,858,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,828,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,249,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Place of birth,Overseas born,16.962524654832347140039447730,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Place of birth,NZ born,78.500986193293885601577909270,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Place of birth,Not Elsewhere Included,4.53648915187376725838264300,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Tasman,Demographics,Births in year,Māori,102,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Tasman,Demographics,Births in year,All,447,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Tasman,Demographics,Deaths in year,Māori,15,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Tasman,Demographics,Deaths in year,All,402,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Tasman,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",2.26591136287904,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,UK and Ireland,8.917027657447516,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,North-West Europe,2.285904698433855,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.4465178273908697,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.09330223258913696,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,South-East Asia,0.773075641452849,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,0.23325558147284237,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,Americas,1.3728757080973009,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,0.8797067644118627,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Percentage of city/district's population born overseas,At sea,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Tasman,Demographics,Marriages and civil unions in year,,186,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Tasman,Demographics,Legally registered relationship status (Age 15+),Married,19245,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,6477,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,9429,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,2577,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Current relationship partner status (Age 15+),Partnered,24480,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Current relationship partner status (Age 15+),Non-Partnered,11343,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,4497,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,9825,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,20643,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,2760,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),No Qualification,8040,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Level 1 Certificate,5202,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Level 2 Certificate,4068,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Level 3 Certificate,2439,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Level 4 Certificate,4401,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,3741,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,3336,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,846,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Masters Degree,624,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Doctorate Degree,168,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,1590,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Highest qualification (Age 15+),Not elsewhere included,3267,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,4095,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,1962,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,5550,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,3726,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,1611,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,492,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,321,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,555,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,1002,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,No religion,22734,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Buddhist,459,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Christian,18588,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Hindu,108,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Islam/Muslim,45,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Judaism,54,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Māori Christian,138,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Spiritualism and new-age religions,309,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Other religions,189,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Object to answering,2493,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Religious affiliation,Not elsewhere included,2997,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Participating in study (Age 15+),Full-time study,2313,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Participating in study (Age 15+),Part-time study,1230,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Participating in study (Age 15+),Full-time and part-time study,6,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Participating in study (Age 15+),Not studying,30984,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Home ownership,Own or partly-own home they usually live in,22740,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Home ownership,Does not own home they usually live in,13482,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Demographics,Home ownership,Not elsewhere included,1500,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Tasman,Income,Median family income ($),,63000,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Tasman,Income,Median household income ($),,53500,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Tasman,Income,Median personal income ($),,25700,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",4236,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",1884,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",7656,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",6099,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",7878,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",7314,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),Not stated,2658,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",11.228628230616302186878727630,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",4.9940357852882703777335984100,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",20.294234592445328031809145130,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",16.166998011928429423459244530,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",20.882703777335984095427435390,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",19.387673956262425447316103380,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Total personal income for people who live in this area (Age 15+),Not stated,7.0457256461232604373757455300,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,35.043418038463587448724095680,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,13.963028075222417559000586010,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,17.367215385434979489638271800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.8736881359543977411965265600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,13.765915507964413190559906240,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,2.4186244739225400884342869300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,1.108092269990943476639497100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.4277342709498694795162751100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,1.5236268712375472803793085100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,1.2732406371530552447924990700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,0.7298492355228810399019764500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,3.0472537424750945607586170200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,0.9642533695594267753449469900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,3.2124021096372063289116189900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Sources of personal income for people who live in area (Age 15+),Not stated,3.2816578765116402962015875600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Tasman,Income,Number of families in income bracket,"$20,000 and under",735,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$20,001 to $30,000",1080,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$30,001 to $50,000",2724,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$50,001 to $70,000",2388,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$70,001 to $100,000",2712,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$100,000 and over",2652,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,Not stated,1410,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$20,000 and under",5.3645719290562732647252025400,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$20,001 to $30,000",7.8826363039194219400043792400,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$30,001 to $50,000",19.881760455441208670899934310,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$50,001 to $70,000",17.429384716444055178454127440,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$70,001 to $100,000",19.794175607619881760455441210,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,"$100,000 and over",19.356251368513247208232975700,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Number of families in income bracket,Not stated,10.291219619005911977227939570,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Tasman,Income,Sources of income for families,Wages Salary Commissions Bonuses etc,35.726852870024191774796569170,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
Tasman,Income,Sources of income for families,Self-employment or Business,17.517044204970310094567846930,percentage,% of families,,2013,Census Year,https://figure.nz/table/hFnISbVIuV1PXMxp
